46,MUC_D20241702023046,i1,JPN,,,4,1
46,FRALEAF20241402023046,i1,JPN,,,5,1
46,HAM_N20241402023046,p,JPN,,,0,1
46,HAM_D20241402023046,p,JPN,,,1,1
46,HAM_I20241402023046,p,JPN,,,2,1
46,MUC_N20241702023046,p,JPN,,,3,1
46,MUC_D20241702023046,p,JPN,,,4,1
46,FRALEAF20241402023046,p,JPN,,,5,1
47,HAM_N20241402023047,s,JPN,,,0,1
47,HAM_D20241402023047,s,JPN,,,1,1
47,HAM_I20241402023047,s,JPN,,,2,1
47,MUC_N20241702023047,s,JPN,,,3,1
47,MUC_D20241702023047,s,JPN,,,4,1
47,FRALEAF20241402023047,s,JPN,,,5,1
47,HAM_N20241502023047,i1,JPN,,,0,1
47,HAM_D20241502023047,i1,JPN,,,1,1
47,HAM_I20241502023047,i1,JPN,,,2,1
47,MUC_N20241802023047,i1,JPN,,,3,1
47,MUC_D20241802023047,i1,JPN,,,4,1
47,MUC_I20241802023047,i1,JPN,,,5,1
47,FRALEAF20241502023047,i1,JPN,,,6,1
47,SHA_N2024102023047,i1,JPN,,,7,1
47,SHA_D2024102023047,i1,JPN,,,8,1
47,SHA_I2024102023047,i1,JPN,,,9,1
47,CAN_N2024102023047,i1,JPN,,,10,1
47,CAN_D2024102023047,i1,JPN,,,11,1
47,CAN_I2024102023047,i1,JPN,,,12,1
47,HAM_N20241502023047,p,JPN,,,0,1
47,HAM_D20241502023047,p,JPN,,,1,1
47,HAM_I20241502023047,p,JPN,,,2,1
47,MUC_N20241802023047,p,JPN,,,3,1
47,MUC_D20241802023047,p,JPN,,,4,1
47,MUC_I20241802023047,p,JPN,,,5,1
47,FRALEAF20241502023047,p,JPN,,,6,1
47,SHA_N2024102023047,p,JPN,,,7,1
47,SHA_D2024102023047,p,JPN,,,8,1
47,SHA_I2024102023047,p,JPN,,,9,1
47,CAN_N2024102023047,p,JPN,,,10,1
47,CAN_D2024102023047,p,JPN,,,11,1
47,CAN_I2024102023047,p,JPN,,,12,1
48,HAM_N20241502023048,s,JPN,,,0,1
48,HAM_D20241502023048,s,JPN,,,1,1
48,HAM_I20241502023048,s,JPN,,,2,1
48,MUC_N20241802023048,s,JPN,,,3,1
48,MUC_D20241802023048,s,JPN,,,4,1
48,MUC_I20241802023048,s,JPN,,,5,1
48,FRALEAF20241502023048,s,JPN,,,6,1
48,SHA_N2024102023048,s,JPN,,,7,1
48,SHA_D2024102023048,s,JPN,,,8,1
48,SHA_I2024102023048,s,JPN,,,9,1
48,CAN_N2024102023048,s,JPN,,,10,1
48,CAN_D2024102023048,s,JPN,,,11,1
48,CAN_I2024102023048,s,JPN,,,12,1
48,HAM_N20241702023048,i1,JPN,,,0,1
48,HAM_N20241602023048,i1,JPN,,,1,1
48,HAM_D20241702023048,i1,JPN,,,2,1
48,HAM_D20241602023048,i1,JPN,,,3,1
48,HAM_I20241702023048,i1,JPN,,,4,1
48,HAM_I20241602023048,i1,JPN,,,5,1
48,MUC_N20241902023048,i1,JPN,,,6,1
48,MUC_D20241902023048,i1,JPN,,,7,1
48,MUC_I20241902023048,i1,JPN,,,8,1
48,FRALEAF20241602023048,i1,JPN,,,9,1
48,SHA_N20241002023048,i1,JPN,,,10,1
48,SHA_N20241012023048,i1,JPN,,,11,1
48,SHA_D20241002023048,i1,JPN,,,12,1
48,SHA_D20241012023048,i1,JPN,,,13,1
48,SHA_I20241002023048,i1,JPN,,,14,1
48,SHA_I20241012023048,i1,JPN,,,15,1
48,CAN_N20241002023048,i1,JPN,,,16,1
48,CAN_D20241002023048,i1,JPN,,,17,1
48,CAN_I20241002023048,i1,JPN,,,18,1
48,HAM_N20241702023048,p,JPN,,,0,1
48,HAM_N20241602023048,p,JPN,,,1,1
48,HAM_D20241702023048,p,JPN,,,2,1
48,HAM_D20241602023048,p,JPN,,,3,1
48,HAM_I20241702023048,p,JPN,,,4,1
48,HAM_I20241602023048,p,JPN,,,5,1
48,MUC_N20241902023048,p,JPN,,,6,1
48,MUC_D20241902023048,p,JPN,,,7,1
48,MUC_I20241902023048,p,JPN,,,8,1
48,FRALEAF20241602023048,p,JPN,,,9,1
48,SHA_N20241002023048,p,JPN,,,10,1
48,SHA_N20241012023048,p,JPN,,,11,1
48,SHA_D20241002023048,p,JPN,,,12,1
48,SHA_D20241012023048,p,JPN,,,13,1
48,SHA_I20241002023048,p,JPN,,,14,1
48,SHA_I20241012023048,p,JPN,,,15,1
48,CAN_N20241002023048,p,JPN,,,16,1
48,CAN_D20241002023048,p,JPN,,,17,1
48,CAN_I20241002023048,p,JPN,,,18,1
49,HAM_N20241702023049,s,JPN,,,0,1
49,HAM_N20241602023049,s,JPN,,,1,1
49,HAM_D20241702023049,s,JPN,,,2,1
49,HAM_D20241602023049,s,JPN,,,3,1
49,HAM_I20241702023049,s,JPN,,,4,1
49,HAM_I20241602023049,s,JPN,,,5,1
49,MUC_N20241902023049,s,JPN,,,6,1
49,MUC_D20241902023049,s,JPN,,,7,1
49,MUC_I20241902023049,s,JPN,,,8,1
49,FRALEAF20241602023049,s,JPN,,,9,1
49,SHA_N20241002023049,s,JPN,,,10,1
49,SHA_N20241012023049,s,JPN,,,11,1
49,SHA_D20241002023049,s,JPN,,,12,1
49,SHA_D20241012023049,s,JPN,,,13,1
49,SHA_I20241002023049,s,JPN,,,14,1
49,SHA_I20241012023049,s,JPN,,,15,1
49,CAN_N20241002023049,s,JPN,,,16,1
49,CAN_D20241002023049,s,JPN,,,17,1
49,CAN_I20241002023049,s,JPN,,,18,1
49,MUC_N2024202023049,i1,JPN,,,0,1
49,MUC_D2024202023049,i1,JPN,,,1,1
49,MUC_I2024202023049,i1,JPN,,,2,1
49,FRALEAF20241702023049,i1,JPN,,,3,1
49,SHA_N20241102023049,i1,JPN,,,4,1
49,SHA_N20241112023049,i1,JPN,,,5,1
49,SHA_D20241102023049,i1,JPN,,,6,1
49,SHA_D20241112023049,i1,JPN,,,7,1
49,SHA_I20241102023049,i1,JPN,,,8,1
49,SHA_I20241112023049,i1,JPN,,,9,1
49,CAN_N20241102023049,i1,JPN,,,10,1
49,CAN_D20241102023049,i1,JPN,,,11,1
49,CAN_I20241102023049,i1,JPN,,,12,1
49,MUC_N2024202023049,p,JPN,,,0,1
49,MUC_D2024202023049,p,JPN,,,1,1
49,MUC_I2024202023049,p,JPN,,,2,1
49,FRALEAF20241702023049,p,JPN,,,3,1
49,SHA_N20241102023049,p,JPN,,,4,1
49,SHA_N20241112023049,p,JPN,,,5,1
49,SHA_D20241102023049,p,JPN,,,6,1
49,SHA_D20241112023049,p,JPN,,,7,1
49,SHA_I20241102023049,p,JPN,,,8,1
49,SHA_I20241112023049,p,JPN,,,9,1
49,CAN_N20241102023049,p,JPN,,,10,1
49,CAN_D20241102023049,p,JPN,,,11,1
49,CAN_I20241102023049,p,JPN,,,12,1
50,MUC_N2024202023050,s,JPN,,,0,1
50,MUC_D2024202023050,s,JPN,,,1,1
50,MUC_I2024202023050,s,JPN,,,2,1
50,FRALEAF20241702023050,s,JPN,,,3,1
50,SHA_N20241102023050,s,JPN,,,4,1
50,SHA_N20241112023050,s,JPN,,,5,1
50,SHA_D20241102023050,s,JPN,,,6,1
50,SHA_D20241112023050,s,JPN,,,7,1
50,SHA_I20241102023050,s,JPN,,,8,1
50,SHA_I20241112023050,s,JPN,,,9,1
50,CAN_N20241102023050,s,JPN,,,10,1
50,CAN_D20241102023050,s,JPN,,,11,1
50,CAN_I20241102023050,s,JPN,,,12,1
50,HAM_N20241802023050,i1,JPN,,,0,1
50,HAM_D20241802023050,i1,JPN,,,1,1
50,HAM_I20241802023050,i1,JPN,,,2,1
50,MUC_N20242002023050,i1,JPN,,,3,1
50,MUC_D20242002023050,i1,JPN,,,4,1
50,MUC_I20242002023050,i1,JPN,,,5,1
50,FRALEAF20241802023050,i1,JPN,,,6,1
50,SHA_N20241202023050,i1,JPN,,,7,1
50,SHA_N20241212023050,i1,JPN,,,8,1
50,SHA_D20241202023050,i1,JPN,,,9,1
50,SHA_D20241212023050,i1,JPN,,,10,1
50,SHA_I20241202023050,i1,JPN,,,11,1
50,SHA_I20241212023050,i1,JPN,,,12,1
50,CAN_N20241202023050,i1,JPN,,,13,1
50,CAN_D20241202023050,i1,JPN,,,14,1
50,CAN_I20241202023050,i1,JPN,,,15,1
50,HAM_N20241802023050,p,JPN,,,0,1
50,HAM_D20241802023050,p,JPN,,,1,1
50,HAM_I20241802023050,p,JPN,,,2,1
50,MUC_N20242002023050,p,JPN,,,3,1
50,MUC_D20242002023050,p,JPN,,,4,1
50,MUC_I20242002023050,p,JPN,,,5,1
50,FRALEAF20241802023050,p,JPN,,,6,1
50,SHA_N20241202023050,p,JPN,,,7,1
50,SHA_N20241212023050,p,JPN,,,8,1
50,SHA_D20241202023050,p,JPN,,,9,1
50,SHA_D20241212023050,p,JPN,,,10,1
50,SHA_I20241202023050,p,JPN,,,11,1
50,SHA_I20241212023050,p,JPN,,,12,1
50,CAN_N20241202023050,p,JPN,,,13,1
50,CAN_D20241202023050,p,JPN,,,14,1
50,CAN_I20241202023050,p,JPN,,,15,1
51,HAM_N20241802023051,s,JPN,,,0,1
51,HAM_D20241802023051,s,JPN,,,1,1
51,HAM_I20241802023051,s,JPN,,,2,1
51,MUC_N20242002023051,s,JPN,,,3,1
51,MUC_D20242002023051,s,JPN,,,4,1
51,MUC_I20242002023051,s,JPN,,,5,1
51,FRALEAF20241802023051,s,JPN,,,6,1
51,SHA_N20241202023051,s,JPN,,,7,1
51,SHA_N20241212023051,s,JPN,,,8,1
51,SHA_D20241202023051,s,JPN,,,9,1
51,SHA_D20241212023051,s,JPN,,,10,1
51,SHA_I20241202023051,s,JPN,,,11,1
51,SHA_I20241212023051,s,JPN,,,12,1
51,CAN_N20241202023051,s,JPN,,,13,1
51,CAN_D20241202023051,s,JPN,,,14,1
51,CAN_I20241202023051,s,JPN,,,15,1
51,HAM_N20241902023051,i1,JPN,,,0,1
51,HAM_D20241902023051,i1,JPN,,,1,1
51,HAM_I20241902023051,i1,JPN,,,2,1
51,MUC_N20242102023051,i1,JPN,,,3,1
51,MUC_D20242102023051,i1,JPN,,,4,1
51,MUC_I20242102023051,i1,JPN,,,5,1
51,FRALEAF20241902023051,i1,JPN,,,6,1
51,SHA_N20241302023051,i1,JPN,,,7,1
51,SHA_N20241312023051,i1,JPN,,,8,1
51,SHA_D20241302023051,i1,JPN,,,9,1
51,SHA_D20241312023051,i1,JPN,,,10,1
51,SHA_I20241302023051,i1,JPN,,,11,1
51,SHA_I20241312023051,i1,JPN,,,12,1
51,CAN_N20241302023051,i1,JPN,,,13,1
51,CAN_D20241302023051,i1,JPN,,,14,1
51,CAN_I20241302023051,i1,JPN,,,15,1
51,HAM_N20241902023051,p,JPN,,,0,1
51,HAM_D20241902023051,p,JPN,,,1,1
51,HAM_I20241902023051,p,JPN,,,2,1
51,MUC_N20242102023051,p,JPN,,,3,1
51,MUC_D20242102023051,p,JPN,,,4,1
51,MUC_I20242102023051,p,JPN,,,5,1
51,FRALEAF20241902023051,p,JPN,,,6,1
51,SHA_N20241302023051,p,JPN,,,7,1
51,SHA_N20241312023051,p,JPN,,,8,1
51,SHA_D20241302023051,p,JPN,,,9,1
51,SHA_D20241312023051,p,JPN,,,10,1
51,SHA_I20241302023051,p,JPN,,,11,1
51,SHA_I20241312023051,p,JPN,,,12,1
51,CAN_N20241302023051,p,JPN,,,13,1
51,CAN_D20241302023051,p,JPN,,,14,1
51,CAN_I20241302023051,p,JPN,,,15,1
52,HAM_N20241902023052,s,JPN,,,0,1
52,HAM_D20241902023052,s,JPN,,,1,1
52,HAM_I20241902023052,s,JPN,,,2,1
52,MUC_N20242102023052,s,JPN,,,3,1
52,MUC_D20242102023052,s,JPN,,,4,1
52,MUC_I20242102023052,s,JPN,,,5,1
52,FRALEAF20241902023052,s,JPN,,,6,1
52,SHA_N20241302023052,s,JPN,,,7,1
52,SHA_N20241312023052,s,JPN,,,8,1
52,SHA_D20241302023052,s,JPN,,,9,1
52,SHA_D20241312023052,s,JPN,,,10,1
52,SHA_I20241302023052,s,JPN,,,11,1
52,SHA_I20241312023052,s,JPN,,,12,1
52,CAN_N20241302023052,s,JPN,,,13,1
52,CAN_D20241302023052,s,JPN,,,14,1
52,CAN_I20241302023052,s,JPN,,,15,1
52,HAM_N2024202023052,i1,JPN,,,0,1
52,HAM_D2024202023052,i1,JPN,,,1,1
52,HAM_I2024202023052,i1,JPN,,,2,1
52,MUC_N20242202023052,i1,JPN,,,3,1
52,MUC_D20242202023052,i1,JPN,,,4,1
52,MUC_I20242302023052,i1,JPN,,,5,1
52,MUC_I20242202023052,i1,JPN,,,6,1
52,FRALEAF2024202023052,i1,JPN,,,7,1
52,SHA_N20241402023052,i1,JPN,,,8,1
52,SHA_N20241412023052,i1,JPN,,,9,1
52,SHA_D20241402023052,i1,JPN,,,10,1
52,SHA_D20241412023052,i1,JPN,,,11,1
52,SHA_I20241402023052,i1,JPN,,,12,1
52,SHA_I20241412023052,i1,JPN,,,13,1
52,CAN_N20241402023052,i1,JPN,,,14,1
52,CAN_D20241402023052,i1,JPN,,,15,1
52,CAN_I20241402023052,i1,JPN,,,16,1
52,HAM_N2024202023052,p,JPN,,,0,1
52,HAM_D2024202023052,p,JPN,,,1,1
52,HAM_I2024202023052,p,JPN,,,2,1
52,MUC_N20242202023052,p,JPN,,,3,1
52,MUC_D20242202023052,p,JPN,,,4,1
52,MUC_I20242302023052,p,JPN,,,5,1
52,MUC_I20242202023052,p,JPN,,,6,1
52,FRALEAF2024202023052,p,JPN,,,7,1
52,SHA_N20241402023052,p,JPN,,,8,1
52,SHA_N20241412023052,p,JPN,,,9,1
52,SHA_D20241402023052,p,JPN,,,10,1
52,SHA_D20241412023052,p,JPN,,,11,1
52,SHA_I20241402023052,p,JPN,,,12,1
52,SHA_I20241412023052,p,JPN,,,13,1
52,CAN_N20241402023052,p,JPN,,,14,1
52,CAN_D20241402023052,p,JPN,,,15,1
52,CAN_I20241402023052,p,JPN,,,16,1
53,HAM_N2024202023053,s,JPN,,,0,1
53,HAM_D2024202023053,s,JPN,,,1,1
53,HAM_I2024202023053,s,JPN,,,2,1
53,MUC_N20242202023053,s,JPN,,,3,1
53,MUC_D20242202023053,s,JPN,,,4,1
53,MUC_I20242302023053,s,JPN,,,5,1
53,MUC_I20242202023053,s,JPN,,,6,1
53,FRALEAF2024202023053,s,JPN,,,7,1
53,SHA_N20241402023053,s,JPN,,,8,1
53,SHA_N20241412023053,s,JPN,,,9,1
53,SHA_D20241402023053,s,JPN,,,10,1
53,SHA_D20241412023053,s,JPN,,,11,1
53,SHA_I20241402023053,s,JPN,,,12,1
53,SHA_I20241412023053,s,JPN,,,13,1
53,CAN_N20241402023053,s,JPN,,,14,1
53,CAN_D20241402023053,s,JPN,,,15,1
53,CAN_I20241402023053,s,JPN,,,16,1
53,HAM_N20242002023053,i1,JPN,,,0,1
53,HAM_D20242002023053,i1,JPN,,,1,1
53,HAM_I20242002023053,i1,JPN,,,2,1
53,MUC_N20242302023053,i1,JPN,,,3,1
53,MUC_D20242302023053,i1,JPN,,,4,1
53,FRALEAF20242002023053,i1,JPN,,,5,1
53,SHA_N20241502023053,i1,JPN,,,6,1
53,SHA_N20241512023053,i1,JPN,,,7,1
53,SHA_D20241502023053,i1,JPN,,,8,1
53,SHA_D20241512023053,i1,JPN,,,9,1
53,SHA_I20241502023053,i1,JPN,,,10,1
53,SHA_I20241512023053,i1,JPN,,,11,1
53,CAN_N20241502023053,i1,JPN,,,12,1
53,CAN_D20241502023053,i1,JPN,,,13,1
53,CAN_I20241502023053,i1,JPN,,,14,1
53,HAM_N20242002023053,p,JPN,,,0,1
53,HAM_D20242002023053,p,JPN,,,1,1
53,HAM_I20242002023053,p,JPN,,,2,1
53,MUC_N20242302023053,p,JPN,,,3,1
53,MUC_D20242302023053,p,JPN,,,4,1
53,FRALEAF20242002023053,p,JPN,,,5,1
53,SHA_N20241502023053,p,JPN,,,6,1
53,SHA_N20241512023053,p,JPN,,,7,1
53,SHA_D20241502023053,p,JPN,,,8,1
53,SHA_D20241512023053,p,JPN,,,9,1
53,SHA_I20241502023053,p,JPN,,,10,1
53,SHA_I20241512023053,p,JPN,,,11,1
53,CAN_N20241502023053,p,JPN,,,12,1
53,CAN_D20241502023053,p,JPN,,,13,1
53,CAN_I20241502023053,p,JPN,,,14,1
54,HAM_N20242002023054,s,JPN,,,0,1
54,HAM_D20242002023054,s,JPN,,,1,1
54,HAM_I20242002023054,s,JPN,,,2,1
54,MUC_N20242302023054,s,JPN,,,3,1
54,MUC_D20242302023054,s,JPN,,,4,1
54,FRALEAF20242002023054,s,JPN,,,5,1
54,SHA_N20241502023054,s,JPN,,,6,1
54,SHA_N20241512023054,s,JPN,,,7,1
54,SHA_D20241502023054,s,JPN,,,8,1
54,SHA_D20241512023054,s,JPN,,,9,1
54,SHA_I20241502023054,s,JPN,,,10,1
54,SHA_I20241512023054,s,JPN,,,11,1
54,CAN_N20241502023054,s,JPN,,,12,1
54,CAN_D20241502023054,s,JPN,,,13,1
54,CAN_I20241502023054,s,JPN,,,14,1
54,HAM_N20242102023054,i1,JPN,,,0,1
54,HAM_D20242102023054,i1,JPN,,,1,1
54,HAM_I20242102023054,i1,JPN,,,2,1
54,MUC_N20242402023054,i1,JPN,,,3,1
54,MUC_D20242402023054,i1,JPN,,,4,1
54,MUC_I20242402023054,i1,JPN,,,5,1
54,FRALEAF20242102023054,i1,JPN,,,6,1
54,SHA_N20241602023054,i1,JPN,,,7,1
54,SHA_N20241612023054,i1,JPN,,,8,1
54,SHA_D20241602023054,i1,JPN,,,9,1
54,SHA_D20241612023054,i1,JPN,,,10,1
54,SHA_I20241702023054,i1,JPN,,,11,1
54,SHA_I20241712023054,i1,JPN,,,12,1
54,SHA_I20241602023054,i1,JPN,,,13,1
54,SHA_I20241612023054,i1,JPN,,,14,1
54,CAN_N20241702023054,i1,JPN,,,15,1
54,CAN_N20241602023054,i1,JPN,,,16,1
54,CAN_D20241702023054,i1,JPN,,,17,1
54,CAN_D20241602023054,i1,JPN,,,18,1
54,CAN_I20241702023054,i1,JPN,,,19,1
54,CAN_I20241602023054,i1,JPN,,,20,1
54,HAM_N20242102023054,p,JPN,,,0,1
54,HAM_D20242102023054,p,JPN,,,1,1
54,HAM_I20242102023054,p,JPN,,,2,1
54,MUC_N20242402023054,p,JPN,,,3,1
54,MUC_D20242402023054,p,JPN,,,4,1
54,MUC_I20242402023054,p,JPN,,,5,1
54,FRALEAF20242102023054,p,JPN,,,6,1
54,SHA_N20241602023054,p,JPN,,,7,1
54,SHA_N20241612023054,p,JPN,,,8,1
54,SHA_D20241602023054,p,JPN,,,9,1
54,SHA_D20241612023054,p,JPN,,,10,1
54,SHA_I20241702023054,p,JPN,,,11,1
54,SHA_I20241712023054,p,JPN,,,12,1
54,SHA_I20241602023054,p,JPN,,,13,1
54,SHA_I20241612023054,p,JPN,,,14,1
54,CAN_N20241702023054,p,JPN,,,15,1
54,CAN_N20241602023054,p,JPN,,,16,1
54,CAN_D20241702023054,p,JPN,,,17,1
54,CAN_D20241602023054,p,JPN,,,18,1
54,CAN_I20241702023054,p,JPN,,,19,1
54,CAN_I20241602023054,p,JPN,,,20,1
55,HAM_N20242102023055,s,JPN,,,0,1
55,HAM_D20242102023055,s,JPN,,,1,1
55,HAM_I20242102023055,s,JPN,,,2,1
55,MUC_N20242402023055,s,JPN,,,3,1
55,MUC_D20242402023055,s,JPN,,,4,1
55,MUC_I20242402023055,s,JPN,,,5,1
55,FRALEAF20242102023055,s,JPN,,,6,1
55,SHA_N20241602023055,s,JPN,,,7,1
55,SHA_N20241612023055,s,JPN,,,8,1
55,SHA_D20241602023055,s,JPN,,,9,1
55,SHA_D20241612023055,s,JPN,,,10,1
55,SHA_I20241702023055,s,JPN,,,11,1
55,SHA_I20241712023055,s,JPN,,,12,1
55,SHA_I20241602023055,s,JPN,,,13,1
55,SHA_I20241612023055,s,JPN,,,14,1
55,CAN_N20241702023055,s,JPN,,,15,1
55,CAN_N20241602023055,s,JPN,,,16,1
55,CAN_D20241702023055,s,JPN,,,17,1
55,CAN_D20241602023055,s,JPN,,,18,1
55,CAN_I20241702023055,s,JPN,,,19,1
55,CAN_I20241602023055,s,JPN,,,20,1
55,HAM_N20242302023055,i1,JPN,,,0,1
55,HAM_N20242202023055,i1,JPN,,,1,1
55,HAM_D20242302023055,i1,JPN,,,2,1
55,HAM_D20242202023055,i1,JPN,,,3,1
55,HAM_I20242302023055,i1,JPN,,,4,1
55,HAM_I20242202023055,i1,JPN,,,5,1
55,MUC_N20242502023055,i1,JPN,,,6,1
